team_comps,price,score,max_score,projected_gain,pred_score,weight,ensemble_score,centered_pred,centered_score,centered_gain,avg_value,pred_avg_value,team_diffs
"frozenset({'BOR', 'HAD', 'VER', 'HAA', 'BEA', 'MCL', 'OCO'})",98.2,203.20000000000002,31.0,2.0,122.0,1.0,162.60000000000002,3.1741322887923062,2.2509338961301992,2.8188567776164515,2.4213107605760746,3.0675496354395495,2
"frozenset({'HAD', 'HAA', 'RUS', 'BEA', 'MCL', 'ALB', 'OCO'})",99.5,200.4,25.0,2.0,122.0,1.0,161.2,3.1741322887923062,2.1582811910893316,2.8188567776164515,2.3564538670474673,3.0675496354395495,2
"frozenset({'HAD', 'VER', 'HAA', 'LAW', 'BEA', 'MCL', 'OCO'})",100.30000000000001,208.20000000000002,31.0,2.0,122.0,1.0,165.10000000000002,3.1741322887923062,2.416385155131748,2.8188567776164515,2.5371266418771588,3.0675496354395495,2
"frozenset({'BOR', 'HAD', 'HAA', 'RUS', 'BEA', 'ANT', 'MCL'})",101.9,197.7,25.0,1.7999999999999998,124.0,1.0,160.85,3.2598375654142204,2.0689375112284947,2.5895769503876997,2.225129342976256,3.058759380906264,3
"frozenset({'HAD', 'HAA', 'RUS', 'BEA', 'DOO', 'PIA', 'MER'})",99.2,193.9388,32.4,1.6,126.0,0.887,159.9694,3.3455428420361346,1.9444784561571695,2.3602971231589476,2.0692240562577027,3.0499691263729787,2
"frozenset({'HAD', 'ALO', 'HAA', 'RUS', 'BEA', 'PIA', 'MER'})",100.4,204.9388,32.4,1.5,127.0,0.887,165.9694,3.3883954803470915,2.308471225960577,2.245657209544572,2.289627021035775,3.0455739991063355,3
"frozenset({'HAA', 'LAW', 'BEA', 'MCL', 'DOO', 'PIA', 'OCO'})",94.4,204.3388,32.4,1.5,127.0,0.887,165.6694,3.3883954803470915,2.288617074880391,2.245657209544572,2.275729115279645,3.0455739991063355,1
"frozenset({'BOR', 'HAA', 'BEA', 'MCL', 'DOO', 'PIA', 'OCO'})",92.30000000000001,199.3388,32.4,1.5,127.0,0.887,163.1694,3.3883954803470915,2.1231658158788425,2.245657209544572,2.1599132339785614,3.0455739991063355,1
"frozenset({'HAD', 'HAA', 'RUS', 'BEA', 'PIA', 'MER', 'HUL'})",100.8,190.9388,32.4,1.5,127.0,0.887,158.9694,3.3883954803470915,1.8452077007562404,2.245657209544572,1.9653425533927398,3.0455739991063355,3
"frozenset({'SAI', 'HAA', 'LAW', 'BEA', 'MCL', 'PIA', 'OCO'})",99.5,207.3388,32.4,1.4,128.0,0.887,167.6694,3.431248118658049,2.3878878302813207,2.1310172959301963,2.310826669975983,3.041178871839693,2
"frozenset({'BOR', 'HAA', 'BEA', 'MCL', 'PIA', 'OCO', 'HUL'})",93.9,196.3388,32.4,1.4,128.0,0.887,162.1694,3.431248118658049,2.0238950604779133,2.1310172959301963,2.056031731113598,3.041178871839693,2
"frozenset({'HAA', 'LAW', 'BEA', 'MCL', 'PIA', 'OCO', 'HUL'})",96.0,201.3388,32.4,1.4,128.0,0.887,164.6694,3.431248118658049,2.189346319479462,2.1310172959301963,2.171847612414682,3.041178871839693,2
"frozenset({'ALO', 'HAA', 'LAW', 'BEA', 'MCL', 'PIA', 'OCO'})",95.6,215.3388,32.4,1.4,128.0,0.887,171.6694,3.431248118658049,2.6526098446837985,2.1310172959301963,2.4961320800577176,3.041178871839693,2
"frozenset({'HAD', 'HAA', 'BEA', 'PIA', 'ALB', 'STR', 'MCL'})",101.1,204.06879999999998,32.4,1.4,128.0,0.887,166.0344,3.431248118658049,2.2796827068943073,2.1310172959301963,2.235083083605074,3.041178871839693,2
"frozenset({'BOR', 'ALO', 'HAA', 'BEA', 'MCL', 'PIA', 'OCO'})",93.5,210.3388,32.4,1.4,128.0,0.887,169.1694,3.431248118658049,2.48715858568225,2.1310172959301963,2.380316198756634,3.041178871839693,2
"frozenset({'BOR', 'SAI', 'HAA', 'BEA', 'MCL', 'PIA', 'OCO'})",97.4,202.3388,32.4,1.4,128.0,0.887,165.1694,3.431248118658049,2.2224365712797716,2.1310172959301963,2.1950107886748986,3.041178871839693,2
"frozenset({'BOR', 'HAD', 'HAA', 'RUS', 'DOO', 'PIA', 'MCL'})",102.5,210.93880000000001,32.4,1.0,131.0,0.887,170.9694,3.55980603359092,2.5070127367624364,1.672457641472693,2.256646208175513,2.9936015159554517,2
"frozenset({'HAD', 'HAA', 'BEA', 'MCL', 'GAS', 'PIA', 'OCO'})",97.30000000000001,203.99880000000002,32.4,1.6,124.0,0.887,163.9994,3.2598375654142204,2.2773663892682867,2.3602971231589476,2.302245609435485,2.989975432737638,1
"frozenset({'HAD', 'HAA', 'BEA', 'DOO', 'PIA', 'ALB', 'MCL'})",97.0,205.73879999999997,32.4,1.5,125.0,0.887,165.36939999999998,3.3026902037251773,2.334943427400824,2.245657209544572,2.3081575620439483,2.9855803054709953,1
"frozenset({'BOR', 'HAD', 'HAA', 'RUS', 'BEA', 'PIA', 'FER'})",102.1,196.6388,32.4,2.1,118.0,0.887,157.3194,3.002721735548478,2.0338221360180064,2.9334966912308267,2.3037245025818525,2.9819542222531825,3
"frozenset({'HAD', 'ALO', 'HAA', 'BEA', 'PIA', 'ALB', 'MCL'})",98.2,216.73879999999997,32.4,1.4,126.0,0.887,171.36939999999998,3.3455428420361346,2.6989361972042314,2.1310172959301963,2.5285605268220204,2.981185178204353,2
"frozenset({'HAD', 'HAA', 'BEA', 'PIA', 'ALB', 'MCL', 'HUL'})",98.6,202.73879999999997,32.4,1.4,126.0,0.887,164.36939999999998,3.3455428420361346,2.235672671999895,2.1310172959301963,2.2042760591789854,2.981185178204353,2
"frozenset({'SAI', 'HAD', 'HAA', 'BEA', 'PIA', 'ALB', 'MCL'})",102.1,208.73879999999997,32.4,1.4,126.0,0.887,167.36939999999998,3.3455428420361346,2.434214182801753,2.1310172959301963,2.343255116740286,2.981185178204353,2
"frozenset({'BOR', 'VER', 'HAA', 'LAW', 'BEA', 'MCL', 'OCO'})",99.1,203.20000000000002,31.0,1.7999999999999998,121.0,1.0,162.10000000000002,3.131279650481349,2.2509338961301992,2.5895769503876997,2.352526812407449,2.9687688404532544,3
"frozenset({'HAA', 'RUS', 'LAW', 'BEA', 'MCL', 'ALB', 'OCO'})",100.4,200.4,25.0,1.7999999999999998,121.0,1.0,160.7,3.131279650481349,2.1582811910893316,2.5895769503876997,2.2876699188788416,2.9687688404532544,3
"frozenset({'BOR', 'HAA', 'RUS', 'BEA', 'MCL', 'ALB', 'OCO'})",98.30000000000001,195.4,25.0,1.7999999999999998,121.0,1.0,158.2,3.131279650481349,1.992829932087783,2.5895769503876997,2.171854037577758,2.9687688404532544,3
"frozenset({'HAD', 'HAA', 'RUS', 'LAW', 'PIA', 'OCO', 'MER'})",101.4,197.1388,32.4,1.7000000000000002,122.0,0.887,159.5694,3.1741322887923062,2.0503672619181614,2.474937036773324,2.1777381943747103,2.9643737131866112,3
"frozenset({'BOR', 'HAD', 'HAA', 'RUS', 'PIA', 'OCO', 'MER'})",99.3,192.1388,32.4,1.7000000000000002,122.0,0.887,157.0694,3.1741322887923062,1.8849160029166125,2.474937036773324,2.0619223130736257,2.9643737131866112,3
"frozenset({'HAD', 'HAA', 'BEA', 'PIA', 'ALB', 'OCO', 'MER'})",93.8,186.9388,32.4,2.2,116.0,0.887,151.4694,2.9170164589265637,1.7128466935550013,3.048136604845203,2.1134336669420617,2.9563525027021553,2
"frozenset({'HAD', 'HAA', 'RUS', 'RED', 'LAW', 'BEA', 'PIA'})",102.89999999999999,177.1388,32.4,2.1,117.0,0.887,147.0694,2.959869097237521,1.3885622259119663,2.9334966912308267,1.8520425655076242,2.9519573754355126,3
"frozenset({'BOR', 'HAD', 'HAA', 'RUS', 'RED', 'BEA', 'PIA'})",100.8,172.1388,32.4,2.1,117.0,0.887,144.5694,2.959869097237521,1.2231109669104177,2.9334966912308267,1.7362266842065401,2.9519573754355126,3
"frozenset({'HAA', 'RUS', 'LAW', 'BEA', 'DOO', 'PIA', 'MER'})",100.1,193.9388,32.4,1.4,125.0,0.887,159.4694,3.3026902037251773,1.9444784561571695,2.1310172959301963,2.0004401080890775,2.9511883313866827,3
"frozenset({'BOR', 'HAA', 'RUS', 'BEA', 'DOO', 'PIA', 'MER'})",98.0,188.9388,32.4,1.4,125.0,0.887,156.9694,3.3026902037251773,1.7790271971556209,2.1310172959301963,1.8846242267879934,2.9511883313866827,3
"frozenset({'BOR', 'HAD', 'HAA', 'BEA', 'PIA', 'ANT', 'MER'})",96.2,184.2388,32.4,2.0,118.0,0.887,151.11939999999998,3.002721735548478,1.6235030136941655,2.8188567776164515,1.982109142870851,2.94756224816887,3
"frozenset({'BOR', 'HAD', 'HAA', 'RUS', 'BEA', 'MCL', 'OCO'})",91.4,191.20000000000002,25.0,2.0,118.0,1.0,154.60000000000002,3.002721735548478,1.8538508745264823,2.8188567776164515,2.143352645453473,2.94756224816887,2
"frozenset({'HAD', 'HAA', 'LAW', 'BEA', 'PIA', 'ANT', 'MER'})",98.3,189.2388,32.4,2.0,118.0,0.887,153.61939999999998,3.002721735548478,1.7889542726957142,2.8188567776164515,2.097925024171935,2.94756224816887,3
"frozenset({'HAD', 'HAA', 'RUS', 'LAW', 'BEA', 'MCL', 'OCO'})",93.5,196.20000000000002,25.0,2.0,118.0,1.0,157.10000000000002,3.002721735548478,2.019302133528031,2.8188567776164515,2.259168526754557,2.94756224816887,2
"frozenset({'HAA', 'LAW', 'BEA', 'PIA', 'ALB', 'STR', 'MCL'})",102.0,204.0688,32.4,1.2,127.0,0.887,165.5344,3.3883954803470915,2.279682706894308,1.9017374687014446,2.166299135436449,2.9423980768533973,3
"frozenset({'BOR', 'HAA', 'BEA', 'PIA', 'ALB', 'STR', 'MCL'})",99.9,199.06879999999998,32.4,1.2,127.0,0.887,163.0344,3.3883954803470915,2.1142314478927586,1.9017374687014446,2.050483254135364,2.9423980768533973,3
"frozenset({'RB', 'HAD', 'BEA', 'MCL', 'PIA', 'ALB', 'OCO'})",100.89999999999999,210.9388,32.4,2.2,115.0,0.887,162.9694,2.874163820615607,2.5070127367624355,3.048136604845203,2.669349897187266,2.926355655884486,2
"frozenset({'HAD', 'HAA', 'LAW', 'BEA', 'PIA', 'STR', 'MCL'})",95.1,199.8688,32.4,1.4,124.0,0.887,161.93439999999998,3.2598375654142204,2.1407036493330067,2.1310172959301963,2.1377977433121638,2.921191484569013,2
"frozenset({'BOR', 'HAD', 'HAA', 'BEA', 'PIA', 'STR', 'MCL'})",93.0,194.8688,32.4,1.4,124.0,0.887,159.43439999999998,3.2598375654142204,1.9752523903314578,2.1310172959301963,2.021981862011079,2.921191484569013,2
"frozenset({'BOR', 'HAD', 'VER', 'HAA', 'BEA', 'ALB', 'MCL'})",101.7,204.6,31.0,1.7999999999999998,119.0,1.0,161.8,3.0455743738594347,2.297260248650632,2.5895769503876997,2.384955259171752,2.9087751468179137,3
"frozenset({'RB', 'HAA', 'RUS', 'BEA', 'PIA', 'ANT', 'OCO'})",102.8,173.4388,32.4,2.4,112.0,0.887,142.7194,2.7456059056827353,1.2661282942508199,3.277416432073954,1.8695147355977602,2.905149063600101,3
"frozenset({'BOR', 'HAD', 'HAA', 'MCL', 'PIA', 'ALB', 'OCO'})",97.1,203.9388,32.4,1.6,121.0,0.887,162.4694,3.131279650481349,2.2753809741602673,2.3602971231589476,2.3008558188598713,2.8999848922846283,2
"frozenset({'HAD', 'HAA', 'LAW', 'MCL', 'PIA', 'ALB', 'OCO'})",99.2,208.9388,32.4,1.6,121.0,0.887,164.9694,3.131279650481349,2.440832233161816,2.3602971231589476,2.4166717001609554,2.8999848922846283,2
"frozenset({'HAD', 'HAA', 'RED', 'BEA', 'PIA', 'ANT', 'OCO'})",102.89999999999999,172.2388,32.4,2.2,114.0,0.887,143.11939999999998,2.8313111823046495,1.2264199920904484,3.048136604845203,1.7729349759168747,2.8963588090668155,2
"frozenset({'HAA', 'BEA', 'DOO', 'PIA', 'ANT', 'OCO', 'MER'})",100.1,189.03879999999998,32.4,1.5,122.0,0.887,155.5194,3.1741322887923062,1.7823362223356516,2.245657209544572,1.9213325184983274,2.8955897650179856,2
"frozenset({'HAD', 'HAA', 'RUS', 'BEA', 'GAS', 'PIA', 'MER'})",103.0,193.59879999999998,32.4,1.5,122.0,0.887,157.7994,3.1741322887923062,1.9332277705450642,2.245657209544572,2.0269566022449164,2.8955897650179856,3
"frozenset({'BOR', 'HAA', 'BEA', 'MCL', 'GAS', 'PIA', 'OCO'})",96.1,198.99880000000002,32.4,1.4,123.0,0.887,160.9994,3.216984927103263,2.111915130266738,2.1310172959301963,2.117645779965775,2.891194637751343,2
"frozenset({'HAD', 'VER', 'HAA', 'BEA', 'MCL', 'STR', 'OCO'})",102.80000000000001,203.53,31.0,1.4,123.0,1.0,163.265,3.216984927103263,2.261853679224301,2.1310172959301963,2.2226027642360693,2.891194637751343,2
"frozenset({'HAA', 'LAW', 'BEA', 'MCL', 'GAS', 'PIA', 'OCO'})",98.2,203.99880000000002,32.4,1.4,123.0,0.887,163.4994,3.216984927103263,2.2773663892682867,2.1310172959301963,2.233461661266859,2.891194637751343,2
"frozenset({'BOR', 'HAD', 'HAA', 'LAW', 'PIA', 'ANT', 'MCL'})",101.6,206.2388,32.4,1.4,123.0,0.887,164.61939999999998,3.216984927103263,2.35148855330098,2.1310172959301963,2.285347176089745,2.891194637751343,3
"frozenset({'HAA', 'BEA', 'PIA', 'MER', 'ANT', 'OCO', 'HUL'})",101.7,186.0388,32.4,1.4,123.0,0.887,154.51940000000002,3.216984927103263,1.6830654669347234,2.1310172959301963,1.8174510156333652,2.891194637751343,3
"frozenset({'ALO', 'HAA', 'BEA', 'PIA', 'ANT', 'OCO', 'MER'})",101.3,200.03879999999998,32.4,1.4,123.0,0.887,161.5194,3.216984927103263,2.146328992139059,2.1310172959301963,2.1417354832764,2.891194637751343,3
"frozenset({'HAA', 'LAW', 'BEA', 'DOO', 'PIA', 'ALB', 'MCL'})",97.9,205.73879999999997,32.4,1.2999999999999998,124.0,0.887,164.86939999999998,3.2598375654142204,2.334943427400824,2.01637738231582,2.2393736138753226,2.8867995104846997,2
"frozenset({'BOR', 'HAA', 'BEA', 'DOO', 'PIA', 'ALB', 'MCL'})",95.8,200.7388,32.4,1.2999999999999998,124.0,0.887,162.36939999999998,3.2598375654142204,2.1694921683992763,2.01637738231582,2.1235577325742394,2.8867995104846997,2
"frozenset({'BOR', 'HAD', 'RED', 'BEA', 'PIA', 'OCO', 'MER'})",102.0,192.9388,32.4,1.9000000000000001,117.0,0.887,154.9694,2.959869097237521,1.91138820435686,2.7042168640020754,2.1492368022504245,2.8831734272668874,3
"frozenset({'SAI', 'HAA', 'LAW', 'BEA', 'PIA', 'ALB', 'MCL'})",103.0,208.73879999999997,32.4,1.2,125.0,0.887,166.86939999999998,3.3026902037251773,2.434214182801753,1.9017374687014446,2.2744711685716603,2.882404383218057,3
"frozenset({'BOR', 'ALO', 'HAA', 'BEA', 'PIA', 'ALB', 'MCL'})",97.0,211.73879999999997,32.4,1.2,125.0,0.887,168.36939999999998,3.3026902037251773,2.5334849382026827,1.9017374687014446,2.343960697352311,2.882404383218057,3
"frozenset({'HAA', 'LAW', 'BEA', 'PIA', 'ALB', 'MCL', 'HUL'})",99.5,202.73879999999997,32.4,1.2,125.0,0.887,163.86939999999998,3.3026902037251773,2.235672671999895,1.9017374687014446,2.1354921110103597,2.882404383218057,3
"frozenset({'BOR', 'SAI', 'HAA', 'BEA', 'PIA', 'ALB', 'MCL'})",100.9,203.73879999999997,32.4,1.2,125.0,0.887,164.36939999999998,3.3026902037251773,2.2687629238002045,1.9017374687014446,2.158655287270576,2.882404383218057,3
"frozenset({'BOR', 'HAA', 'BEA', 'PIA', 'ALB', 'MCL', 'HUL'})",97.4,197.7388,32.4,1.2,125.0,0.887,161.36939999999998,3.3026902037251773,2.070221412998347,1.9017374687014446,2.019676229709276,2.882404383218057,3
"frozenset({'ALO', 'HAA', 'LAW', 'BEA', 'PIA', 'ALB', 'MCL'})",99.1,216.73879999999997,32.4,1.2,125.0,0.887,170.86939999999998,3.3026902037251773,2.6989361972042314,1.9017374687014446,2.459776578653395,2.882404383218057,3
"frozenset({'HAA', 'BEA', 'MCL', 'DOO', 'PIA', 'STR', 'OCO'})",96.9,199.66879999999998,32.4,0.8999999999999999,128.0,0.887,163.8344,3.431248118658049,2.1340855989729444,1.5578177278583172,1.961205237638556,2.869219001418129,1
"frozenset({'BOR', 'HAD', 'HAA', 'BEA', 'DOO', 'PIA', 'MCL'})",88.9,196.53879999999998,32.4,1.5,121.0,0.887,158.7694,3.131279650481349,2.030513110837975,2.245657209544572,2.095056340449954,2.8655929182003157,1
"frozenset({'HAD', 'HAA', 'LAW', 'BEA', 'DOO', 'PIA', 'MCL'})",91.0,201.53879999999998,32.4,1.5,121.0,0.887,161.2694,3.131279650481349,2.1959643698395235,2.245657209544572,2.2108722217510377,2.8655929182003157,1
"frozenset({'HAA', 'BEA', 'MCL', 'PIA', 'STR', 'OCO', 'HUL'})",98.5,196.66879999999998,32.4,0.8,129.0,0.887,162.8344,3.4741007569690057,2.034814843572015,1.4431778142439415,1.8573237347735927,2.864823874151486,2
"frozenset({'ALO', 'HAA', 'BEA', 'MCL', 'PIA', 'STR', 'OCO'})",98.1,210.66879999999998,32.4,0.8,129.0,0.887,169.8344,3.4741007569690057,2.4980783687763513,1.4431778142439415,2.181608202416628,2.864823874151486,2
"frozenset({'SAI', 'HAA', 'BEA', 'MCL', 'PIA', 'STR', 'OCO'})",102.0,202.66879999999998,32.4,0.8,129.0,0.887,165.8344,3.4741007569690057,2.2333563543738735,1.4431778142439415,1.9963027923348937,2.864823874151486,2
"frozenset({'HAD', 'ALO', 'HAA', 'LAW', 'BEA', 'PIA', 'MCL'})",92.2,212.53879999999998,32.4,1.4,122.0,0.887,167.2694,3.1741322887923062,2.559957139642931,2.1310172959301963,2.4312751865291102,2.861197790933673,2
"frozenset({'HAD', 'HAA', 'LAW', 'BEA', 'PIA', 'MCL', 'HUL'})",92.6,198.53879999999998,32.4,1.4,122.0,0.887,160.2694,3.1741322887923062,2.0966936144385944,2.1310172959301963,2.106990718886075,2.861197790933673,2
"frozenset({'SAI', 'HAD', 'HAA', 'LAW', 'BEA', 'PIA', 'MCL'})",96.1,204.53879999999998,32.4,1.4,122.0,0.887,163.2694,3.1741322887923062,2.2952351252404526,2.1310172959301963,2.2459697764473754,2.861197790933673,2
"frozenset({'BOR', 'SAI', 'HAD', 'HAA', 'BEA', 'PIA', 'MCL'})",94.0,199.53879999999998,32.4,1.4,122.0,0.887,160.7694,3.1741322887923062,2.129783866238904,2.1310172959301963,2.1301538951462913,2.861197790933673,2
"frozenset({'BOR', 'HAD', 'HAA', 'BEA', 'PIA', 'MCL', 'HUL'})",90.5,193.53879999999998,32.4,1.4,122.0,0.887,157.7694,3.1741322887923062,1.9312423554370455,2.1310172959301963,1.9911748375849907,2.861197790933673,2
"frozenset({'BOR', 'HAD', 'ALO', 'HAA', 'BEA', 'PIA', 'MCL'})",90.1,207.53879999999998,32.4,1.4,122.0,0.887,164.7694,3.1741322887923062,2.394505880641382,2.1310172959301963,2.3154593052280266,2.861197790933673,2
"frozenset({'HAD', 'HAA', 'LAW', 'BEA', 'PIA', 'HAM', 'MER'})",102.0,192.9388,32.4,2.0,115.0,0.887,153.9694,2.874163820615607,1.91138820435686,2.8188567776164515,2.1836287763347375,2.85757170771586,3
"frozenset({'BOR', 'HAA', 'BEA', 'PIA', 'ALB', 'OCO', 'MER'})",92.6,181.9388,32.4,2.0,115.0,0.887,148.4694,2.874163820615607,1.5473954345534526,2.8188567776164515,1.9288338374723524,2.85757170771586,3
"frozenset({'BOR', 'HAD', 'HAA', 'BEA', 'PIA', 'HAM', 'MER'})",99.9,187.9388,32.4,2.0,115.0,0.887,151.4694,2.874163820615607,1.745936945355311,2.8188567776164515,2.067812895033653,2.85757170771586,3
"frozenset({'LEC', 'HAD', 'HAA', 'BEA', 'MCL', 'ALB', 'OCO'})",102.0,193.79999999999998,21.7,2.0,115.0,1.0,154.39999999999998,2.874163820615607,1.9398855292072865,2.8188567776164515,2.203576903730036,2.85757170771586,2
